,country_name,scale,type,Shape Index
524,Brazil,Larisse Local & SPG 2023,garden,1.3585681558319564
525,Brazil,Larisse Local & SPG 2023,garden,1.3544803508746632
526,Brazil,Larisse Local & SPG 2023,garden,1.3515792149850474
527,Brazil,Larisse Local & SPG 2023,garden,1.366171336625556
528,Brazil,Larisse Local & SPG 2023,natural_area,2.175735362408856
529,Brazil,SPG 2023,natural_area,1.2962020394410376
530,Brazil,SPG 2023,natural_area,1.624932654621175
531,Brazil,SPG 2023,natural_area,1.0360338093724963
532,Brazil,SPG 2023,field,1.026231256642638
533,Brazil,Other,farm_site_boundary,1.229078567371381
534,Brazil,SPG 2023,garden,0.9110429021447761
535,Brazil,SPG 2023,surface_water,1.1406499460081603
536,Brazil,Other,field,0.9791942546909195
537,Brazil,Other,field,0.9572923022871374
538,Brazil,Other,farm_site_boundary,1.660396776228701
539,Brazil,Other,natural_area,2.295142365626595
540,Brazil,Other,natural_area,1.9048375291308879
541,Brazil,Other,natural_area,1.2733770032920013
542,Brazil,Other,natural_area,1.4251834941790376
543,Brazil,Other,natural_area,1.1983145990316075
544,Brazil,Other,residence,1.1580758467132626
545,Brazil,Other,natural_area,1.1098925781002846
546,Brazil,Other,field,1.358957429176465
547,Brazil,Other,field,1.7267490212554286
548,Brazil,Other,greenhouse,1.10510730727024
549,Brazil,Other,garden,1.2091347573727305
550,Brazil,Other,residence,1.2052176193553903
551,Brazil,Other,natural_area,1.3956742843384775
552,Brazil,Other,garden,1.0586319692946122
553,Brazil,Other,field,1.426774319817453
554,Brazil,Larisse Local & SPG 2023,garden,1.1332499395355269
555,Brazil,SPG 2023,farm_site_boundary,1.1228514295251444
556,Brazil,SPG 2023,residence,0.9200170661138268
557,Brazil,Other,farm_site_boundary,1.1492269179274344
558,Brazil,Other,field,1.2655762111857796
559,Brazil,Other,farm_site_boundary,1.3786936655862196
560,Brazil,Other,surface_water,1.1537892380695522
561,Brazil,Other,field,1.0504534337823113
562,Brazil,SPG 2023,farm_site_boundary,1.0856918575682881
563,Brazil,SPG 2023,farm_site_boundary,0.9805775236555714
564,Brazil,SPG 2023,field,0.981139217686314
565,Brazil,SPG 2023,farm_site_boundary,0.927359587320875
566,Brazil,SPG 2023,farm_site_boundary,1.5123126312588813
567,Brazil,SPG 2023,field,1.507026464858888
568,Brazil,SPG 2023,farm_site_boundary,0.9593985974302484
569,Brazil,SPG 2023,farm_site_boundary,1.109160027131763
570,Brazil,SPG 2023,field,1.1078886112063018
571,Brazil,SPG 2023,farm_site_boundary,1.1354762830160403
572,Brazil,SPG 2023,field,1.1335720174331378
573,Brazil,SPG 2023,farm_site_boundary,1.1219723036055507
574,Brazil,SPG 2023,field,1.128530207648271
575,Brazil,SPG 2023,farm_site_boundary,1.3665639895809083
576,Brazil,SPG 2023,field,1.3696406697591743
577,Brazil,Other,field,1.1283160867578284
578,Brazil,Other,garden,1.25492543406712
579,Brazil,Other,field,1.073953155740719
580,Brazil,Other,field,1.1739649450418894
581,Brazil,Other,residence,1.0936327037610174
582,Brazil,Other,residence,1.030456309118789
583,Brazil,Other,field,1.0628221750341502
584,Brazil,Other,field,1.0104734873449817
585,Brazil,Other,field,1.1077663560329065
586,Brazil,Other,surface_water,1.6454195113406307
587,Brazil,Other,natural_area,1.4640789922549344
588,Brazil,Other,ceremonial_area,1.4788864964286796
589,Brazil,Larisse Local & SPG 2023,field,1.1049669692540414
590,Brazil,Larisse Local & SPG 2023,field,1.1706894282183626
591,Brazil,SPG 2023,field,0.9973434839462685
592,Argentina,Other,field,1.1878329982284777
593,Brazil,Larisse Local & SPG 2023,garden,1.1420841485556816
594,Brazil,Larisse Local & SPG 2023,garden,1.1152434062043868
595,Brazil,Larisse Local & SPG 2023,garden,1.1768432595235885
596,Brazil,Larisse Local & SPG 2023,garden,1.1154700759647502
597,Brazil,Larisse Local & SPG 2023,garden,1.401327114165456
598,Brazil,Larisse Local & SPG 2023,garden,1.0272142016101313
599,Brazil,Larisse Local & SPG 2023,garden,1.2778612463807861
600,Brazil,Larisse Local & SPG 2023,garden,1.4174976240395174
601,Brazil,Larisse Local & SPG 2023,garden,1.4216081850481053
602,Brazil,Larisse Local & SPG 2023,garden,1.1744424303671235
603,Brazil,Larisse Local & SPG 2023,garden,0.9945561759104381
604,Brazil,Larisse Local & SPG 2023,garden,1.6125780421755354
605,Brazil,Larisse Local & SPG 2023,barn,1.2518625202439644
606,Brazil,Larisse Local & SPG 2023,garden,1.252131900378518
607,Brazil,Larisse Local & SPG 2023,garden,1.3640537648390145
608,Brazil,Larisse Local & SPG 2023,garden,1.1620922623163648
609,Brazil,Larisse Local & SPG 2023,greenhouse,1.0804649978464451
610,Brazil,Larisse Local & SPG 2023,barn,1.0860888114672385
611,Brazil,Larisse Local & SPG 2023,residence,1.032804028767327
612,Brazil,Larisse Local & SPG 2023,residence,1.0407997193483438
613,Brazil,Larisse Local & SPG 2023,residence,1.1014033618373675
614,Brazil,Larisse Local & SPG 2023,farm_site_boundary,2.1049911591041033
615,Brazil,Other,farm_site_boundary,1.125659849036675
616,Brazil,SPG 2023,surface_water,1.1212780274149101
617,Brazil,SPG 2023,residence,1.099201740009332
618,Brazil,SPG 2023,natural_area,2.298774531344039
619,Brazil,SPG 2023,barn,1.0800306057176832
620,Brazil,SPG 2023,barn,1.1373940809314824
621,Brazil,SPG 2023,natural_area,1.2842779788554528
622,Brazil,SPG 2023,field,1.225754947438623
623,Brazil,SPG 2023,farm_site_boundary,1.117406499393797
624,Brazil,SPG 2023,field,1.7615031131644125
625,Brazil,Larisse Local & SPG 2023,field,1.128029177185347
626,Brazil,Larisse Local & SPG 2023,garden,1.132820902881778
627,Brazil,Larisse Local & SPG 2023,garden,1.0769219010616533
628,Brazil,Larisse Local & SPG 2023,garden,1.1224197024945775
629,Brazil,Other,field,1.258350281947248
630,Brazil,SPG 2023,farm_site_boundary,2.0986853779638803
631,Brazil,SPG 2023,field,1.603062773149817
632,Brazil,SPG 2023,field,1.1260798493373727
633,Brazil,SPG 2023,field,1.1451558132980784
634,Brazil,SPG 2023,field,1.1173888241996928
635,Brazil,SPG 2023,field,0.9549252467216294
636,Brazil,SPG 2023,farm_site_boundary,0.9505413693708005
637,Brazil,SPG 2023,field,0.9526043616173709
638,Brazil,Other,farm_site_boundary,1.4558615199627183
639,Brazil,Other,residence,1.0839526986319283
640,Brazil,Other,garden,1.1413741468273746
641,Brazil,Other,field,1.2740569841181788
642,Brazil,Other,ceremonial_area,1.470443082193148
643,Brazil,Other,garden,1.2068655106234305
644,Brazil,Other,field,1.5246656544905015
645,Brazil,Other,field,1.219095081976551
646,Brazil,Other,surface_water,1.1741445673525805
647,Brazil,Other,greenhouse,1.8743757273581418
648,Brazil,Other,field,1.4252059806128181
649,Brazil,Other,field,1.420349089977595
650,Brazil,Other,barn,1.3612233618447616
651,Brazil,Other,field,1.4727986093229164
652,Brazil,Other,surface_water,1.1726084165998831
653,Brazil,Other,greenhouse,1.0961547304457528
654,Brazil,Other,garden,1.0998345777992917
655,Brazil,Other,farm_site_boundary,1.214664827106785
656,Brazil,Other,residence,1.1945649037690595
657,Brazil,Other,residence,1.097875785889699
658,Brazil,Other,field,1.1520049896236777
659,Brazil,SPG 2023,farm_site_boundary,1.4451602784176478
660,Brazil,SPG 2023,field,1.6662494077933863
661,Brazil,Other,farm_site_boundary,1.348006842202147
662,Brazil,Other,farm_site_boundary,1.085608692702953
663,Brazil,SPG 2023,greenhouse,0.9076092353704204
664,Brazil,SPG 2023,field,1.1859892356463397
665,Brazil,SPG 2023,field,1.2765725410734063
666,Brazil,Other,garden,1.5500992379126102
667,Brazil,Other,garden,1.1352045036921072
668,Brazil,Other,residence,1.2446493644743433
669,Brazil,Other,farm_site_boundary,1.1418763408981194
670,Brazil,Larisse Local & SPG 2023,natural_area,1.6417019053700677
671,Brazil,Larisse Local & SPG 2023,natural_area,1.4229039234945071
672,Brazil,Larisse Local & SPG 2023,natural_area,1.3889482151950292
673,Brazil,Larisse Local & SPG 2023,natural_area,1.4432477670440158
674,Brazil,Larisse Local & SPG 2023,natural_area,1.9421941355598193
675,Brazil,Larisse Local & SPG 2023,natural_area,1.5022328674194083
676,Brazil,Larisse Local & SPG 2023,natural_area,1.586641378009523
677,Brazil,Larisse Local & SPG 2023,natural_area,1.3468320420908726
678,Brazil,Larisse Local & SPG 2023,natural_area,2.279495961183449
679,Brazil,Larisse Local & SPG 2023,farm_site_boundary,1.2074065655114674
680,Brazil,Larisse Local & SPG 2023,natural_area,2.251906465273036
681,Brazil,SPG 2023,residence,1.1468972787006035
682,Brazil,SPG 2023,farm_site_boundary,1.1239080601862848
683,Brazil,SPG 2023,garden,1.3356227862732752
684,Brazil,SPG 2023,garden,1.2726761833191709
685,Brazil,SPG 2023,garden,1.274539774642002
686,Brazil,SPG 2023,garden,1.0807849933865148
687,Brazil,SPG 2023,natural_area,1.2804608278669947
688,Brazil,SPG 2023,natural_area,1.9005441201444517
689,Brazil,SPG 2023,garden,1.6962024958487107
690,Brazil,SPG 2023,garden,1.199705166681505
691,Brazil,SPG 2023,garden,1.1134121350575286
692,Brazil,SPG 2023,garden,1.990652415611935
693,Brazil,SPG 2023,field,1.4881410224730678
694,Brazil,SPG 2023,garden,1.1041196197747787
695,Brazil,SPG 2023,garden,2.0564333025735206
696,Brazil,SPG 2023,barn,1.1359984347135934
697,Brazil,SPG 2023,barn,1.249169336322147
698,Brazil,SPG 2023,barn,1.249169336322147
699,Brazil,Larisse Local & SPG 2023,residence,1.0878556673865662
700,Brazil,Larisse Local & SPG 2023,residence,1.1198093604806068
701,Brazil,Larisse Local & SPG 2023,farm_site_boundary,1.2425840465056215
702,Brazil,Larisse Local & SPG 2023,farm_site_boundary,1.3998313238395965
703,Brazil,Larisse Local & SPG 2023,garden,1.4601962857592687
704,Brazil,Larisse Local & SPG 2023,garden,1.7502340515074544
705,Brazil,Larisse Local & SPG 2023,garden,1.086390292575776
706,Brazil,Larisse Local & SPG 2023,garden,1.4359717535682042
707,Brazil,Larisse Local & SPG 2023,garden,1.2404890716751262
708,Brazil,Larisse Local & SPG 2023,field,1.4197930996937107
709,Brazil,Larisse Local & SPG 2023,field,1.362445137505114
710,Brazil,Larisse Local & SPG 2023,field,1.3307992218378735
711,Brazil,Larisse Local & SPG 2023,residence,1.0853107878175938
712,Brazil,Larisse Local & SPG 2023,farm_site_boundary,1.2525528052333472
713,Brazil,Larisse Local & SPG 2023,garden,1.4938212631010697
714,Brazil,Larisse Local & SPG 2023,garden,1.0510876468544708
715,Brazil,Larisse Local & SPG 2023,barn,1.0832431895903643
716,Brazil,Larisse Local & SPG 2023,garden,1.085923771316073
717,Brazil,Larisse Local & SPG 2023,surface_water,1.0982235746393791
718,Brazil,Larisse Local & SPG 2023,surface_water,1.0762753696116267
719,Brazil,Larisse Local & SPG 2023,garden,1.0668724503973497
720,Brazil,Larisse Local & SPG 2023,garden,1.2601199837279753
721,Brazil,Larisse Local & SPG 2023,garden,2.720697299363885
722,Brazil,Larisse Local & SPG 2023,residence,1.1679852397497512
723,Brazil,Larisse Local & SPG 2023,residence,1.0907320426878522
724,Brazil,Larisse Local & SPG 2023,barn,1.089393719109217
725,Brazil,Larisse Local & SPG 2023,farm_site_boundary,1.3481101387380887
726,Brazil,Larisse Local & SPG 2023,surface_water,1.3306713036741313
727,Brazil,Larisse Local & SPG 2023,garden,1.3995324610302875
728,Brazil,Larisse Local & SPG 2023,garden,1.5658479409198
729,Brazil,Larisse Local & SPG 2023,garden,1.355355344931753
730,Brazil,Larisse Local & SPG 2023,field,1.1374418675649944
731,Brazil,Larisse Local & SPG 2023,garden,1.0913203831696343
732,Brazil,Larisse Local & SPG 2023,garden,1.6637256575170167
733,Brazil,Larisse Local & SPG 2023,garden,1.2600240117276442
734,Brazil,Larisse Local & SPG 2023,garden,1.1452515289341068
735,Brazil,Larisse Local & SPG 2023,natural_area,1.6072256271871932
736,Brazil,Larisse Local & SPG 2023,natural_area,1.6097581192779353
737,Brazil,Other,greenhouse,1.2893842845486625
738,Brazil,Other,residence,1.1113103580052404
739,Brazil,Other,farm_site_boundary,1.5584914756360808
740,Brazil,Other,garden,1.1050935131894795
741,Brazil,Other,field,1.0362572225474262
742,Brazil,Larisse Local & SPG 2023,natural_area,1.0800030644133698
743,Brazil,Larisse Local & SPG 2023,field,1.6055201910856016
744,Brazil,Larisse Local & SPG 2023,garden,1.163139827217
745,Brazil,Larisse Local & SPG 2023,garden,1.1627640410331137
746,Brazil,Larisse Local & SPG 2023,garden,1.185252280791056
747,Brazil,Larisse Local & SPG 2023,garden,1.0636364085584928
748,Brazil,Larisse Local & SPG 2023,garden,1.1194498307521177
749,Brazil,Other,garden,1.0591051585778484
750,Brazil,SPG 2023,farm_site_boundary,0.9309405608687364
751,Brazil,Other,farm_site_boundary,1.06220025025805
752,Brazil,Other,residence,1.042525625560869
753,Brazil,Other,barn,1.0434957784069603
754,Brazil,Other,field,1.2318075428266912
755,Brazil,Other,garden,1.097524694281023
756,Brazil,Other,natural_area,1.3655217478407535
757,Brazil,Other,natural_area,2.1536228291855357
758,Brazil,Other,field,1.3134169500917972
759,Brazil,Other,field,1.4540188278981971
760,Brazil,Other,field,1.6925394082745024
761,Brazil,SPG 2023,farm_site_boundary,1.4864866914053452
762,Brazil,SPG 2023,natural_area,1.6119404750178596
763,Brazil,SPG 2023,natural_area,1.1892753150859685
764,Brazil,SPG 2023,field,1.173845767831717
765,Brazil,SPG 2023,field,1.1930675176239969
766,Brazil,SPG 2023,natural_area,2.4658039210006337
767,Brazil,SPG 2023,field,1.1809731225874192
768,Brazil,SPG 2023,natural_area,1.4499223195268442
769,Brazil,SPG 2023,field,1.4948602279555512
770,Brazil,SPG 2023,surface_water,1.3069185176882159
771,Brazil,SPG 2023,field,1.2270360792478054
772,Brazil,SPG 2023,field,1.53570262756213
773,Brazil,SPG 2023,natural_area,1.442347940049092
774,Brazil,SPG 2023,natural_area,1.3382049508520577
775,Brazil,SPG 2023,natural_area,1.2694240545735942
776,Brazil,SPG 2023,residence,1.1052347198700432
777,Brazil,SPG 2023,barn,1.3916842479744527
778,Brazil,SPG 2023,field,1.339747961051531
779,Brazil,SPG 2023,field,1.814578563672693
780,Brazil,SPG 2023,field,1.889811734519369
781,Brazil,SPG 2023,field,1.568802030954822
782,Brazil,SPG 2023,field,1.444110273869341
783,Brazil,SPG 2023,field,1.5940125310106819
784,Brazil,SPG 2023,field,1.089344643507973
785,Brazil,SPG 2023,field,2.224031396190625
786,Brazil,SPG 2023,natural_area,2.100582852101694
787,Brazil,SPG 2023,farm_site_boundary,1.6630329325533486
788,Brazil,SPG 2023,field,1.2635534794203371
789,Brazil,SPG 2023,natural_area,1.637860385012045
790,Brazil,SPG 2023,natural_area,1.9304062199875034
791,Brazil,SPG 2023,natural_area,2.785540181819612
792,Brazil,SPG 2023,natural_area,1.5981581393835214
793,Brazil,SPG 2023,surface_water,1.3361940315636136
794,Brazil,SPG 2023,garden,1.3210411177296713
795,Brazil,SPG 2023,field,1.599287526092227
796,Brazil,SPG 2023,natural_area,1.4184098136883942
797,Brazil,SPG 2023,surface_water,1.2929457069404078
798,Brazil,SPG 2023,surface_water,1.2940477690465473
799,Brazil,Larisse Local & SPG 2023,farm_site_boundary,1.6550572293954946
800,Brazil,Larisse Local & SPG 2023,garden,1.2203988333911402
801,Brazil,Larisse Local & SPG 2023,garden,1.487400591464595
802,Argentina,Other,field,1.7180733090450557
803,Argentina,Other,garden,1.2160560959898359
804,Brazil,Larisse Local & SPG 2023,farm_site_boundary,2.237552830417245
805,Brazil,Larisse Local & SPG 2023,residence,1.0801750323523927
806,Brazil,Larisse Local & SPG 2023,surface_water,1.0813173872133217
807,Brazil,Larisse Local & SPG 2023,garden,1.0701819872554716
808,Brazil,Larisse Local & SPG 2023,barn,1.07463276467806
809,Brazil,Larisse Local & SPG 2023,garden,1.106309430689387
810,Brazil,Larisse Local & SPG 2023,barn,1.134751970177972
811,Brazil,Larisse Local & SPG 2023,natural_area,2.142841983916641
812,Brazil,SPG 2023,field,1.1613733379257931
813,Brazil,SPG 2023,natural_area,0.9987127147704538
814,Brazil,SPG 2023,natural_area,0.9767008577962193
815,Brazil,SPG 2023,field,1.001469995399358
816,Brazil,SPG 2023,field,1.169036438836661
817,Brazil,SPG 2023,farm_site_boundary,1.1656664603041895
818,Brazil,SPG 2023,farm_site_boundary,1.002797728153653
819,Brazil,Larisse Local & SPG 2023,farm_site_boundary,1.5065326718972554
820,Brazil,Larisse Local & SPG 2023,residence,1.1359883359235516
821,Brazil,Larisse Local & SPG 2023,barn,1.196549410902183
822,Brazil,Larisse Local & SPG 2023,barn,1.0928530926820936
823,Brazil,Larisse Local & SPG 2023,barn,1.0971027790908638
824,Brazil,Larisse Local & SPG 2023,garden,1.1567002280218133
825,Brazil,Larisse Local & SPG 2023,garden,1.21998901644322
826,Brazil,Larisse Local & SPG 2023,garden,1.055955828753779
827,Brazil,Larisse Local & SPG 2023,garden,1.2627864792507189
828,Brazil,Larisse Local & SPG 2023,garden,1.2402851954443062
829,Brazil,Larisse Local & SPG 2023,garden,1.287876604987582
830,Brazil,Larisse Local & SPG 2023,garden,1.0388857485003467
831,Brazil,Larisse Local & SPG 2023,garden,2.0227883189437024
832,Brazil,Larisse Local & SPG 2023,garden,1.3073073010944984
833,Brazil,Larisse Local & SPG 2023,garden,1.2222251784416265
834,Brazil,Larisse Local & SPG 2023,garden,1.237092889499223
835,Brazil,Larisse Local & SPG 2023,surface_water,1.1472758293696055
836,Brazil,Larisse Local & SPG 2023,surface_water,1.121121712220351
837,Brazil,Larisse Local & SPG 2023,surface_water,1.0264123187502465
838,Brazil,Larisse Local & SPG 2023,field,1.0974050153583326
839,Brazil,Larisse Local & SPG 2023,field,1.1891192987108175
840,Brazil,Larisse Local & SPG 2023,field,1.1236152341605643
841,Brazil,Larisse Local & SPG 2023,natural_area,1.3118334951782218
842,Brazil,Larisse Local & SPG 2023,natural_area,1.6729253866667224
843,Brazil,Larisse Local & SPG 2023,natural_area,1.5482340586126275
844,Brazil,SPG 2023,natural_area,1.845464894441236
845,Brazil,SPG 2023,natural_area,5.184129380955448
846,Brazil,SPG 2023,natural_area,1.2434194573727952
847,Brazil,SPG 2023,natural_area,1.9264679137845493
848,Brazil,SPG 2023,natural_area,1.5741196187719628
849,Brazil,SPG 2023,field,1.9046720653424902
850,Brazil,SPG 2023,field,1.5454464944947437
851,Brazil,SPG 2023,field,1.1548705229632703
852,Brazil,SPG 2023,field,1.2645289842592662
853,Brazil,SPG 2023,field,1.204266238620419
854,Brazil,SPG 2023,field,2.7486864575250047
855,Brazil,SPG 2023,field,1.6082833803326233
856,Brazil,SPG 2023,field,1.2235116913803377
857,Brazil,SPG 2023,field,1.5135420564235522
858,Brazil,SPG 2023,field,1.474662840517697
859,Brazil,SPG 2023,farm_site_boundary,1.0254804008481189
860,Brazil,SPG 2023,field,1.0246230075172458
861,Brazil,SPG 2023,natural_area,0.9054648787481435
862,Brazil,SPG 2023,farm_site_boundary,0.9064562021561305
863,Brazil,SPG 2023,natural_area,1.0761637016665808
864,Brazil,SPG 2023,farm_site_boundary,1.076904181517187
865,Brazil,SPG 2023,natural_area,0.9230674222642571
866,Brazil,SPG 2023,farm_site_boundary,0.9222343713813972
867,Brazil,SPG 2023,natural_area,0.920592833891058
868,Brazil,SPG 2023,farm_site_boundary,0.9215645857292996
869,Brazil,SPG 2023,natural_area,0.978941051721129
870,Brazil,SPG 2023,farm_site_boundary,0.982971623470976
871,Brazil,Other,field,1.3096383786160717
872,Brazil,Other,barn,1.1146670405894488
873,Brazil,Other,ceremonial_area,1.0879472775728891
874,Brazil,Larisse Local & SPG 2023,garden,1.5858643623939348
875,Brazil,Other,farm_site_boundary,1.0899105015985138
876,Brazil,Other,field,1.28661914648815
877,Brazil,Other,garden,1.3533343862475895
878,Brazil,Other,greenhouse,1.0875815243097564
879,Brazil,Other,surface_water,1.5511401808749044
880,Brazil,Other,natural_area,1.2994275162595401
881,Brazil,Other,field,1.4612015618057075
882,Brazil,Other,ceremonial_area,1.3768913957480877
883,Brazil,Other,garden,1.2436412648483188
884,Brazil,Other,field,1.0880272137547085
885,Brazil,Other,garden,1.100762759073782
886,Brazil,Other,farm_site_boundary,1.2343968689768265
887,Brazil,Other,residence,1.077772349806455
888,Brazil,Other,residence,1.1810514734953512
889,Brazil,Other,surface_water,2.205638229755729
890,Brazil,Other,natural_area,1.327253793498107
891,Brazil,Other,natural_area,1.3647901615277356
892,Brazil,Other,barn,1.130978653212172
893,Brazil,Other,field,1.1833517656612715
894,Brazil,Other,greenhouse,1.08822172996794
895,Brazil,Other,residence,0.9254543166327724
896,Brazil,Other,residence,0.9167531325586474
897,Brazil,Other,field,0.9113399208912646
898,Brazil,Other,field,0.9352917762463826
899,Brazil,Other,field,1.191197312316606
900,Brazil,Other,field,1.2724132420980698
901,Brazil,Other,field,0.9840884429800658
902,Brazil,Other,natural_area,1.3102363980082259
903,Brazil,SPG 2023,farm_site_boundary,1.4664528982640899
904,Brazil,SPG 2023,field,1.4896973310938961
905,Brazil,SPG 2023,field,1.202675321148219
906,Brazil,SPG 2023,surface_water,1.3053405896130423
907,Brazil,SPG 2023,surface_water,1.2816439530177262
908,Brazil,SPG 2023,barn,1.1311563542061447
909,Brazil,Larisse Local & SPG 2023,surface_water,1.3328887189317107
910,Brazil,Larisse Local & SPG 2023,surface_water,1.1588721978660426
911,Brazil,Larisse Local & SPG 2023,surface_water,1.3534226433662953
912,Argentina,Other,field,1.3456889439418382
913,Argentina,Other,farm_site_boundary,1.3047498987458923
914,Argentina,Other,field,1.3496070590719509
915,Argentina,Other,field,1.3329693416270147
916,Argentina,Other,field,1.406102684257206
917,Argentina,Other,field,1.4427543341313498
918,Brazil,Other,garden,1.273674248885871
919,Brazil,Other,residence,0.9970210024126595
920,Brazil,Other,field,1.0473075437275388
921,Argentina,Other,field,1.5375959375179324
922,Brazil,SPG 2023,field,1.242131253205276
923,Brazil,Other,greenhouse,0.9240206824929401
924,Argentina,CREA,farm_site_boundary,1.6114570432211763
925,Argentina,CREA,field,1.7147092066602545
926,Argentina,CREA,natural_area,1.3349163828382427
927,Argentina,CREA,field,1.3665090446106651
928,Argentina,CREA,field,1.4175751741069602
929,Argentina,CREA,natural_area,1.227520801900622
930,Argentina,CREA,field,1.463963933431662
931,Argentina,CREA,field,1.3440211231030967
932,Argentina,CREA,natural_area,1.2805078961425056
933,Argentina,CREA,farm_site_boundary,1.7365266598532332
934,Argentina,CREA,field,1.5840412558861061
935,Argentina,CREA,field,1.6762789131996996
936,Argentina,CREA,field,1.5351572475840976
937,Argentina,CREA,residence,1.5181509153541934
938,Argentina,CREA,natural_area,1.4541738879198758
939,Argentina,CREA,field,1.3569655536625986
940,Argentina,CREA,field,1.4396728700375716
941,Argentina,CREA,residence,1.5540650732410393
942,Argentina,CREA,field,1.3347660142088849
943,Argentina,CREA,field,1.3775220212927746
944,Argentina,CREA,field,1.3563009725459596
945,Argentina,CREA,field,1.4197547168962443
946,Argentina,CREA,field,1.3438146220599847
947,Argentina,CREA,natural_area,1.4836627245275855
948,Argentina,CREA,natural_area,1.3533010624868145
949,Argentina,CREA,natural_area,1.3361385558770427
950,Argentina,CREA,field,1.3214301477079058
951,Argentina,CREA,field,1.3430670961382718
952,Argentina,CREA,field,1.3326130892287553
953,Argentina,CREA,natural_area,1.2433878393528546
954,Argentina,CREA,field,1.4838753967742278
955,Argentina,CREA,field,2.7194635572290005
956,Argentina,CREA,field,1.660558828311246
957,Argentina,CREA,field,1.441651229262944
958,Argentina,CREA,field,1.3320033405849048
959,Argentina,CREA,field,1.8759644414867604
960,Argentina,CREA,field,1.5841413732529277
961,Argentina,CREA,field,2.093818020387103
962,Argentina,CREA,field,1.3319093900081185
963,Argentina,CREA,field,1.537539284168219
964,Argentina,CREA,field,1.7124062829082805
965,Argentina,CREA,field,1.368263195470703
966,Argentina,CREA,field,1.46815481057693
967,Argentina,CREA,field,1.5947433767080768
968,Argentina,CREA,field,1.5460186309047792
969,Argentina,CREA,field,1.3619269577954087
970,Argentina,CREA,farm_site_boundary,1.6407621423433867
971,Argentina,CREA,field,1.7380696757226752
972,Argentina,CREA,field,1.4058868852722064
973,Argentina,CREA,field,2.064889297480666
974,Argentina,CREA,field,1.6948884139795415
975,Argentina,CREA,field,1.5721126567856059
976,Argentina,CREA,field,1.5130720920144352
977,Argentina,CREA,field,1.557082684923411
978,Argentina,CREA,field,1.612210489222464
979,Argentina,CREA,field,1.4217412376387324
980,Argentina,CREA,residence,1.3637669736556481
981,Argentina,CREA,natural_area,1.3312967188206084
982,Argentina,CREA,natural_area,1.334175095167318
983,Argentina,CREA,natural_area,2.109562842026052
984,Argentina,Other,field,1.4046234606442638
985,Argentina,Other,field,1.3722332020707704
986,Argentina,Other,field,1.3296229671622046
987,Brazil,Larisse Local & SPG 2023,farm_site_boundary,1.1245233511466002
988,Brazil,Larisse Local & SPG 2023,garden,1.358969685478503
989,Brazil,Larisse Local & SPG 2023,residence,1.1904346471800082
990,Brazil,Larisse Local & SPG 2023,garden,1.1417589402140362
991,Brazil,Larisse Local & SPG 2023,garden,1.0934481766395323
992,Brazil,Larisse Local & SPG 2023,barn,1.0840873379783422
993,Brazil,Larisse Local & SPG 2023,garden,1.127537234657442
994,Brazil,Larisse Local & SPG 2023,surface_water,1.3406819467162054
995,Brazil,Larisse Local & SPG 2023,natural_area,1.097231040950092
996,Argentina,CREA,natural_area,1.495518921576553
997,Argentina,CREA,field,1.3162189340113677
998,Argentina,CREA,natural_area,1.3117818121773528
999,Argentina,CREA,field,1.4186658338546574
1000,Argentina,CREA,field,1.3595609568241673
1001,Argentina,CREA,field,1.4304837519449012
1002,Argentina,CREA,field,1.385682505861293
1003,Argentina,CREA,field,1.3835903314809184
1004,Argentina,CREA,field,1.309297100941977
1005,Argentina,CREA,field,1.7643232002317228
1006,Argentina,CREA,field,1.4229379463916985
1007,Argentina,CREA,field,1.6976675412562485
1008,Argentina,CREA,field,1.402473600683124
1009,Argentina,CREA,field,1.4292879398887028
1010,Argentina,CREA,field,1.5414141589584751
1011,Argentina,CREA,natural_area,1.692649718262965
1012,Argentina,CREA,field,1.4863873571310393
1013,Argentina,CREA,field,1.5510510502308865
1014,Argentina,CREA,field,1.4355500357361985
1015,Argentina,CREA,field,1.4296610740039388
1016,Argentina,CREA,field,1.7796108612185781
1017,Argentina,CREA,field,1.712568833529329
1018,Argentina,CREA,field,1.6457673869664726
1019,Argentina,CREA,residence,1.4141023548671225
1020,Argentina,CREA,field,1.3774195444750883
1021,Argentina,CREA,field,1.9639687572392706
1022,Argentina,CREA,field,1.8512803396163722
1023,Argentina,CREA,natural_area,2.22037127078146
1024,Argentina,CREA,farm_site_boundary,1.7002348410125474
1025,Argentina,CREA,field,1.8248204351990316
1026,Argentina,CREA,field,1.360419999085962
1027,Argentina,CREA,field,1.355861498088219
1028,Argentina,CREA,residence,1.3114692867117974
1029,Argentina,CREA,field,1.3271359530025895
1030,Argentina,CREA,field,1.3665929013911031
1031,Argentina,CREA,field,1.3790791686479478
1032,Argentina,CREA,field,1.526017749467356
1033,Argentina,CREA,field,1.5591474695096983
1034,Argentina,CREA,field,1.568969364979134
1035,Argentina,CREA,farm_site_boundary,1.3984679128135544
1036,Argentina,CREA,field,1.5266858670498875
1037,Argentina,CREA,field,1.411123341763025
1038,Argentina,CREA,field,1.3536169794823165
1039,Brazil,Larisse Local & SPG 2023,garden,1.6339385540827596
1040,Brazil,SPG 2023,farm_site_boundary,1.6901088831651427
1041,Brazil,SPG 2023,garden,1.5874259220921902
1042,Brazil,SPG 2023,garden,1.636026409255708
