,farm_id,country,global_coordinates,total_area,natural_area,industrial_area,field_only_area,farm_site_boundary_S,field_S,garden_S,barn_S,greenhouse_S,natural_area_S,surface_water_S,residence_S,ceremonial_area_S,fence_S,watercourse_S,buffer_zone_S,water_valve_S,gate_S,crop_varieties,crop_subgroups
1012,9dd86a64-5d29-11ec-9ffc-0242ac150004,Nigeria,"{'lat': 6.8632874223051195, 'lng': 3.1983758389008097}",10380.286085593076,10357.091718585145,2301.492102828637,1715.348170278115,"[[(20368163.7536, 10770682.683), (20368169.0835, 10770704.8913), (20368155.3924, 10770745.7726), (20368127.4935, 10770792.8288), (20368150.3844, 10770806.551), (20368138.0326, 10770838.2347), (20368096.0008, 10770813.6576), (20368084.116, 10770819.7279), (20368086.7179, 10770784.7869), (20368050.3178, 10770696.1909), (20368110.7659, 10770698.3535), (20368110.9969, 10770685.9168), (20368156.744, 10770686.213), (20368157.3619, 10770682.3635), (20368163.7536, 10770682.683)]]","[[(20368111.3612, 10770690.9032), (20368165.6945, 10770691.3474), (20368162.9388, 10770682.7602), (20368156.8665, 10770683.0563), (20368156.6977, 10770686.1654), (20368111.6869, 10770686.4616), (20368111.3612, 10770690.9032)], [(20368136.9338, 10770835.067), (20368146.9443, 10770810.1236), (20368142.2233, 10770807.6066), (20368142.9863, 10770804.2014), (20368134.8769, 10770799.1675), (20368117.8317, 10770824.1888), (20368136.9338, 10770835.067)], [(20368127.9491, 10770805.9037), (20368121.6064, 10770802.3503), (20368125.6434, 10770796.4281), (20368132.5743, 10770800.5737), (20368127.9491, 10770805.9037)], [(20368100.81, 10770722.661), (20368060.2892, 10770715.7024), (20368053.4481, 10770698.0838), (20368100.657, 10770701.193), (20368100.81, 10770722.661)]]",[],"[[(20368118.9916, 10770723.7609), (20368136.0081, 10770725.2414), (20368138.1253, 10770718.5789), (20368133.8396, 10770717.3945), (20368132.1984, 10770719.2822), (20368120.8034, 10770718.5049), (20368118.9916, 10770723.7609)], [(20368109.189, 10770736.4653), (20368138.348, 10770737.6497), (20368138.8553, 10770728.1742), (20368109.6934, 10770727.4339), (20368109.189, 10770736.4653)], [(20368111.6637, 10770762.5383), (20368120.398, 10770762.6864), (20368120.8955, 10770754.6914), (20368111.716, 10770754.6914), (20368111.6637, 10770762.5383)], [(20368139.2715, 10770701.3718), (20368144.4534, 10770701.3718), (20368144.4771, 10770697.8184), (20368139.7383, 10770697.9665), (20368139.2715, 10770701.3718)], [(20368136.7894, 10770725.2063), (20368138.4516, 10770720.1724), (20368140.9636, 10770720.9126), (20368139.1543, 10770725.7985), (20368136.7894, 10770725.2063)]]","[[(20368111.5424, 10770690.7761), (20368114.8006, 10770690.6281), (20368114.9773, 10770686.3345), (20368111.8682, 10770686.3345), (20368111.5424, 10770690.7761)]]",[],"[[(20368160.3201, 10770702.8537), (20368165.4882, 10770704.9265), (20368157.2208, 10770723.5815), (20368152.0517, 10770721.6568), (20368160.3201, 10770702.8537)], [(20368149.4316, 10770720.584), (20368145.8872, 10770719.2515), (20368149.7929, 10770710.8124), (20368153.1873, 10770712.441), (20368149.4316, 10770720.584)], [(20368154.3002, 10770710.5807), (20368150.7538, 10770709.5443), (20368154.3624, 10770701.2532), (20368157.7568, 10770702.8819), (20368154.3002, 10770710.5807)], [(20368116.9075, 10770819.5279), (20368112.6268, 10770817.6031), (20368119.3604, 10770806.9432), (20368123.9313, 10770809.7562), (20368116.9075, 10770819.5279)], [(20368092.4328, 10770806.5022), (20368090.9918, 10770800.58), (20368101.5205, 10770798.063), (20368103.2567, 10770804.1333), (20368092.4328, 10770806.5022)], [(20368107.7602, 10770791.6869), (20368093.8302, 10770793.6116), (20368092.8343, 10770787.5413), (20368106.9143, 10770785.3205), (20368107.7602, 10770791.6869)], [(20368092.1167, 10770784.1361), (20368091.2679, 10770778.2139), (20368105.2019, 10770775.6969), (20368106.0487, 10770781.9152), (20368092.1167, 10770784.1361)], [(20368089.3659, 10770774.8086), (20368095.299, 10770773.18), (20368092.4238, 10770760.2992), (20368085.3013, 10770762.6681), (20368089.3659, 10770774.8086)], [(20368079.9861, 10770760.4472), (20368076.041, 10770752.6003), (20368090.429, 10770748.6028), (20368092.6014, 10770755.8575), (20368079.9861, 10770760.4472)], [(20368076.3559, 10770749.7873), (20368088.3701, 10770746.5301), (20368086.4927, 10770739.4234), (20368072.843, 10770743.717), (20368076.3559, 10770749.7873)], [(20368070.8048, 10770738.5351), (20368076.1486, 10770736.4623), (20368069.426, 10770723.2854), (20368064.0812, 10770725.5062), (20368070.8048, 10770738.5351)], [(20368072.9763, 10770723.7295), (20368072.5519, 10770720.7684), (20368076.5484, 10770720.9165), (20368076.5277, 10770724.0257), (20368072.9763, 10770723.7295)]]","[[(20368124.0926, 10770703.6893), (20368138.7422, 10770704.8738), (20368139.3858, 10770697.1749), (20368125.0313, 10770696.1385), (20368124.0926, 10770703.6893)]]",[],"[[(20368101.5443, 10770817.1429), (20368096.236, 10770813.8856), (20368083.7609, 10770819.6598), (20368086.4344, 10770785.0889), (20368050.9709, 10770696.922), (20368101.5443, 10770817.1429)]]",[],"[[(20368106.4439, 10770699.8869), (20368105.1468, 10770761.1818), (20368118.3098, 10770785.4628), (20368106.4439, 10770699.8869)]]",[],[],"['Shining Jean (SKU2443)', 'Calabar', 'Oprah', 'Clara (SKU2566)']","[None, None, None, None]"
1013,9e298cc6-4e49-11ec-9fc8-0242ac150004,Brazil,"{'lat': -31.72537890000001, 'lng': -52.40923499999999}",0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1014,9e2b1124-5b53-11ec-a626-0242ac150004,Canada,"{'lat': 43.4079855, 'lng': -80.24585909999999}",0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1015,9e30293c-6128-11eb-87f7-22000ab2b8c4,,"{'lat': 49.250945, 'lng': -123.238492}",43233.96529560353,0.0,43233.96529560353,43233.96529560353,[],"[[(11070947.6288, 15484706.1435), (11071242.7008, 15484784.005), (11071146.0317, 15484674.9986), (11070856.4947, 15484615.8228), (11070947.6288, 15484706.1435)], [(11071144.3008, 15484637.6245), (11071328.6337, 15484678.1131), (11071132.4223, 15484509.9276), (11070989.0365, 15484485.0108), (11071144.3008, 15484637.6245)]]",[],[],[],[],[],[],[],[],[],[],[],[],[''],['Fruit-bearing vegetables']
1016,9e8fa09e-56a3-11ec-99ed-0242ac150004,United States,"{'lat': 43.12335019999999, 'lng': -72.2627673}",146962.75344322243,146962.75344322243,40139.77406249025,35130.98542211594,"[[(14150328.1108, 14802654.6168), (14150024.0792, 14802226.198), (14149875.3529, 14802212.2652), (14150186.4787, 14802639.8142), (14150328.1108, 14802654.6168)], [(14151466.6864, 14802758.1425), (14151331.4767, 14802739.4218), (14151229.834, 14802736.1565), (14151145.1404, 14802733.109), (14151081.3743, 14802729.8437), (14151045.1939, 14802727.0139), (14150969.1954, 14802607.287), (14150995.6651, 14802570.0624), (14150993.5946, 14802547.2051), (14150938.9586, 14802484.0749), (14150958.5838, 14802445.9789), (14151045.892, 14802461.6527), (14151153.1091, 14802536.5383), (14151207.5132, 14802494.0887), (14151262.1742, 14802511.2863), (14151336.6759, 14802586.6067), (14151368.7986, 14802637.7631), (14151399.4288, 14802676.0758), (14151437.7449, 14802721.7895), (14151466.6864, 14802758.1425)]]","[[(14150205.7372, 14802488.9057), (14150301.0615, 14802621.6959), (14150268.3781, 14802615.6007), (14150272.3277, 14802634.3217), (14150282.2221, 14802647.8183), (14150254.5231, 14802643.4645), (14150171.9739, 14802515.8994), (14150085.7375, 14802497.178), (14149965.3682, 14802331.2957), (14149949.8583, 14802301.6889), (14149946.5399, 14802284.7086), (14149965.487, 14802279.9192), (14149967.799, 14802269.4697), (14149999.0123, 14802267.2927), (14150027.4632, 14802272.5175), (14150043.3928, 14802286.4501), (14150063.2258, 14802297.335), (14150163.1729, 14802434.4828), (14150205.7372, 14802488.9057)]]","[[(14150177.2785, 14802588.5525), (14150213.0097, 14802594.6478), (14150198.896, 14802570.7021), (14150159.111, 14802562.4299), (14150177.2785, 14802588.5525)], [(14150153.6077, 14802553.8809), (14150126.3263, 14802508.6014), (14150171.2836, 14802518.8329), (14150195.6072, 14802563.4592), (14150153.6077, 14802553.8809)], [(14151114.2352, 14802695.6501), (14151097.4593, 14802673.664), (14151115.955, 14802675.2966), (14151131.6574, 14802697.1739), (14151114.2352, 14802695.6501)], [(14151049.2986, 14802542.3053), (14151054.3662, 14802532.4005), (14151038.8208, 14802523.584), (14151008.8173, 14802521.7337), (14151049.2986, 14802542.3053)], [(14151076.205, 14802525.6249), (14151055.4652, 14802516.5907), (14151054.5016, 14802503.8559), (14151075.354, 14802513.6519), (14151076.205, 14802525.6249)], [(14151124.5698, 14802555.6481), (14151113.2616, 14802551.6208), (14151092.4284, 14802536.1649), (14151096.8209, 14802521.6885), (14151102.1917, 14802522.9947), (14151124.5698, 14802555.6481)], [(14151300.478, 14802713.6149), (14151296.7844, 14802721.4515), (14151282.9732, 14802714.268), (14151290.3752, 14802701.6423), (14151300.478, 14802713.6149)], [(14150141.5824, 14802557.4475), (14150131.8688, 14802555.2706), (14150110.3379, 14802521.9641), (14150119.8338, 14802524.141), (14150141.5824, 14802557.4475)]]","[[(14151303.9647, 14802713.0425), (14151293.149, 14802698.3488), (14151306.6378, 14802699.9814), (14151316.9543, 14802714.3486), (14151303.9647, 14802713.0425)]]","[[(14151137.5599, 14802723.4898), (14151144.8711, 14802724.1429), (14151133.1692, 14802709.5581), (14151126.0758, 14802708.905), (14151137.5599, 14802723.4898)], [(14151147.6368, 14802723.907), (14151128.7968, 14802699.5264), (14151138.0671, 14802700.1794), (14151157.1247, 14802724.56), (14151147.6368, 14802723.907)], [(14151390.6527, 14802739.4168), (14151385.6163, 14802733.3217), (14151393.3291, 14802733.4305), (14151398.6168, 14802740.0699), (14151390.6527, 14802739.4168)], [(14151306.5023, 14802700.1181), (14151293.355, 14802698.3767), (14151295.1414, 14802701.2066), (14151308.5213, 14802702.8392), (14151306.5023, 14802700.1181)]]",[],[],"[[(14150209.3158, 14802626.2622), (14150225.4399, 14802629.3098), (14150221.0481, 14802621.6908), (14150204.0833, 14802618.4255), (14150209.3158, 14802626.2622)]]",[],[],[],[],[],[],['Shishito'],[None]
1017,9eeac78c-7fa5-11ec-b37b-0242ac150004,Canada,"{'lat': 48.5033979, 'lng': -123.3466783}",2256.30424838939,0.0,2256.30424838939,2128.575195540616,[],"[[(10926923.6345, 15400572.5902), (10926800.4624, 15400514.0937), (10926813.6897, 15400503.422), (10926936.7727, 15400561.1281), (10926923.6345, 15400572.5902)]]",[],"[[(10926536.0101, 15400429.2392), (10926541.7505, 15400423.6069), (10926527.7643, 15400416.097), (10926521.1345, 15400421.7294), (10926536.0101, 15400429.2392)]]","[[(10926843.8291, 15400530.6941), (10926845.5388, 15400528.3226), (10926836.2782, 15400524.1725), (10926833.6891, 15400525.7535), (10926843.8291, 15400530.6941)], [(10926843.7557, 15400524.7654), (10926835.814, 15400521.801), (10926835.8095, 15400518.2438), (10926845.5098, 15400522.7892), (10926843.7557, 15400524.7654)]]",[],[],[],[],[],[],[],[],[],"['Jade', 'Mizuna']","['Leguminous crops', 'Other temporary oilseed crops']"
1018,9eec34e4-5455-11ec-879f-0242ac150004,Canada,"{'lat': 58.1332, 'lng': -116.1435}",0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1019,9f4ab328-6b27-11ec-aac8-0242ac150004,United States,"{'lat': 42.9078276, 'lng': -73.3573992}",15.264797420857752,0.0,15.264797420857752,0.0,[],[],"[[(14040522.3336, 14778684.8387), (14040522.3506, 14778683.8556), (14040523.8628, 14778684.8387), (14040523.8459, 14778685.8217), (14040522.3336, 14778684.8387)], [(14040518.8012, 14778679.5958), (14040519.3532, 14778677.8482), (14040524.0412, 14778680.4697), (14040524.1166, 14778682.4357), (14040518.8012, 14778679.5958)]]",[],"[[(14040527.9068, 14778686.0948), (14040528.0639, 14778684.0195), (14040525.9103, 14778682.9272), (14040525.4256, 14778685.0025), (14040527.6241, 14778684.8933), (14040527.9068, 14778686.0948)]]",[],[],[],[],[],[],[],[],[],"['unknown', 'Straight Eight', 'Nantes Supreme', 'Super sweet 100 Hybrid', 'Cherry Baby Hybrid', 'Roma VF', 'Red Currant', 'Fordhook 242 Lima Bean', 'Big Max', 'Sweet Corn', 'unknown']","['Berries', 'Fruit-bearing vegetables', 'Root, bulb or tuberous vegetables', 'Fruit-bearing vegetables', 'Fruit-bearing vegetables', 'Fruit-bearing vegetables', 'Fruit-bearing vegetables', 'Leguminous crops', 'Fruit-bearing vegetables', 'Leafy or stem vegetables', 'Fruit-bearing vegetables']"
1020,9f7733b0-4176-11ec-aba7-0242ac150003,France,"{'lat': 50.6304476, 'lng': 3.0597574}",613.3512855484523,613.3512855484523,179.50240650764962,164.78705415512704,"[[(20230931.2606, 15637285.8047), (20230941.568, 15637276.7237), (20230947.1028, 15637274.4061), (20230968.4811, 15637274.4061), (20230951.238, 15637302.5479), (20230944.8096, 15637302.4533), (20230931.2606, 15637285.8047)]]","[[(20230931.5612, 15637285.9703), (20230939.3135, 15637295.2405), (20230950.3327, 15637287.2473), (20230941.5457, 15637277.8352), (20230931.5612, 15637285.9703)]]",[],[],"[[(20230957.0154, 15637292.6392), (20230955.4366, 15637291.9297), (20230959.3519, 15637285.3081), (20230961.3052, 15637286.1122), (20230957.0154, 15637292.6392)]]","[[(20230939.4929, 15637295.477), (20230945.0253, 15637302.3823), (20230949.0002, 15637302.335), (20230942.6117, 15637293.254), (20230939.4929, 15637295.477)]]",[],[],[],[],[],[],[],[],['sweetest'],['High starch root/tuber crops']
1021,9f89f858-5755-11eb-8fdf-22000ab2b8c4,,"{'lat': 49.1235774, 'lng': -122.6840313}",0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1022,a04aa57a-0359-11ec-af98-0242ac140002,Paraguay,"{'lat': -25.306155, 'lng': -57.38931}",1235.3002246978112,0.0,1235.3002246978112,822.2269094596854,[],"[[(14246053.8109, 7193675.5572), (14246073.3347, 7193663.9632), (14246056.1038, 7193632.4167), (14246036.4629, 7193640.5056), (14246053.8109, 7193675.5572)]]","[[(14246046.523, 7193656.6832), (14246067.4716, 7193644.2804), (14246057.6424, 7193627.5635), (14246034.0354, 7193638.6182), (14246040.8963, 7193649.6729), (14246046.523, 7193656.6832)]]",[],[],[],[],"[[(14246032.2259, 7193640.6404), (14246059.6449, 7193626.3501), (14246075.4922, 7193664.9069), (14246065.0187, 7193672.9957), (14246052.0022, 7193679.4668), (14246042.9028, 7193657.8965), (14246032.2259, 7193640.6404)]]",[],[],[],[],[],[],"['', '', '', '', '', '', '']","['Tropical and subtropical fruits', 'Tropical and subtropical fruits', 'Oilseed crops and oleaginous fruits', 'Spice and aromatic crops', 'Tropical and subtropical fruits', 'Leguminous crops', 'Fibre crops']"
1023,a09e8176-4c7a-11ec-afe1-0242ac150004,Japan,"{'lat': 35.0519296, 'lng': 134.1816832}",23902.056540359496,15660.711697803788,15699.715807460461,14498.0978310713,"[[(32227381.6172, 13905950.4345), (32227391.0455, 13905951.411), (32227396.2133, 13905954.8289), (32227395.9841, 13905960.4439), (32227399.5185, 13905964.35), (32227402.2362, 13905968.5003), (32227403.0851, 13905972.4064), (32227391.5391, 13905985.3455), (32227363.1108, 13906008.2939), (32227338.0097, 13906025.1389), (32227318.7357, 13906037.8337), (32227299.0045, 13906034.1718), (32227240.2507, 13906041.0074), (32227228.9066, 13906030.0216), (32227260.2297, 13906010.0028), (32227289.0744, 13905999.9934), (32227294.6374, 13906004.3878), (32227321.9194, 13906009.5145), (32227381.6172, 13905950.4345)], [(32227424.0666, 13905954.115), (32227460.7692, 13905933.3637), (32227467.7562, 13905934.3402), (32227476.7954, 13905940.6877), (32227483.6375, 13905947.0351), (32227499.7045, 13905957.777), (32227504.8462, 13905963.3921), (32227514.7862, 13905969.2513), (32227530.6635, 13905968.5189), (32227540.6122, 13905973.6456), (32227555.0482, 13905977.7959), (32227572.4485, 13905979.0166), (32227599.4655, 13905972.1808), (32227598.7827, 13905974.8663), (32227584.7455, 13905985.1199), (32227571.2809, 13905995.1293), (32227559.9378, 13906004.6504), (32227548.0049, 13906015.8805), (32227539.3472, 13906025.4016), (32227538.1005, 13906027.5988), (32227504.3441, 13906046.8851), (32227510.7317, 13906029.796), (32227505.4538, 13906028.8194), (32227519.3016, 13906007.0917), (32227515.0002, 13906006.1152), (32227516.2495, 13905996.8382), (32227503.2957, 13905991.2232), (32227455.2252, 13905996.1058), (32227410.3964, 13906022.7162), (32227356.3314, 13906052.7443), (32227358.7927, 13906044.1997), (32227336.4542, 13906033.9462), (32227356.6293, 13906020.7631), (32227378.4636, 13906004.8946), (32227396.7029, 13905990.2466), (32227413.4774, 13905975.5987), (32227421.3936, 13905966.8099), (32227420.3612, 13905957.777), (32227419.9746, 13905956.0681), (32227424.0666, 13905954.115)]]","[[(32227368.699, 13905995.7837), (32227371.3274, 13905990.2908), (32227378.4128, 13905986.3846), (32227384.4275, 13905986.995), (32227378.8534, 13905990.4128), (32227373.7762, 13905993.0983), (32227368.699, 13905995.7837)], [(32227380.421, 13905985.164), (32227384.7832, 13905981.0137), (32227394.958, 13905977.3517), (32227394.0819, 13905979.1827), (32227390.8313, 13905982.2344), (32227386.2715, 13905985.8964), (32227380.421, 13905985.164)], [(32227385.7463, 13905976.9855), (32227395.3412, 13905970.7602), (32227396.7087, 13905972.1029), (32227397.0111, 13905974.056), (32227396.0086, 13905976.2531), (32227385.7073, 13905980.2813), (32227386.0952, 13905978.4503), (32227385.7463, 13905976.9855)], [(32227377.8906, 13905978.0841), (32227380.8808, 13905972.9574), (32227386.4333, 13905971.3705), (32227390.8785, 13905970.516), (32227394.4605, 13905970.394), (32227384.7393, 13905976.9855), (32227382.1338, 13905977.1076), (32227377.8906, 13905978.0841)], [(32227369.5851, 13905990.9621), (32227367.2938, 13905995.4786), (32227361.2066, 13905997.5537), (32227356.4751, 13905998.5302), (32227353.996, 13905998.2861), (32227362.8963, 13905992.3048), (32227366.689, 13905991.5725), (32227369.5851, 13905990.9621)], [(32227376.0346, 13905978.9081), (32227377.9089, 13905975.2461), (32227372.2257, 13905977.5654), (32227371.1693, 13905977.4433), (32227365.5152, 13905980.7391), (32227362.6017, 13905982.8142), (32227368.3302, 13905983.5466), (32227372.5951, 13905980.7391), (32227376.0346, 13905978.9081)], [(32227366.666, 13905984.279), (32227363.0115, 13905987.0865), (32227361.1966, 13905989.1616), (32227349.7168, 13905993.0678), (32227353.5064, 13905989.1616), (32227357.6536, 13905985.9879), (32227360.9332, 13905983.9128), (32227366.666, 13905984.279)], [(32227362.5735, 13905991.9692), (32227352.6502, 13905998.4387), (32227350.3818, 13905997.5842), (32227349.6289, 13905995.8753), (32227350.3452, 13905993.8002), (32227361.2146, 13905989.894), (32227361.0331, 13905991.4809), (32227362.5735, 13905991.9692)], [(32227373.6288, 13905986.11), (32227377.1947, 13905983.9128), (32227383.9009, 13905981.1053), (32227379.9514, 13905984.7673), (32227375.7287, 13905987.4527), (32227372.2093, 13905989.1616), (32227373.6288, 13905986.11)], [(32227375.7894, 13905982.3259), (32227377.5751, 13905979.2743), (32227381.6963, 13905978.2978), (32227384.2175, 13905978.4198), (32227384.2423, 13905979.7625), (32227383.8253, 13905980.617), (32227377.4475, 13905983.1804), (32227377.7047, 13905982.0818), (32227375.7894, 13905982.3259)], [(32227375.3693, 13905980.0067), (32227373.5036, 13905982.9363), (32227371.0028, 13905984.5231), (32227369.4408, 13905985.8659), (32227363.6776, 13905988.0631), (32227366.0272, 13905985.4997), (32227368.1618, 13905983.9128), (32227371.6856, 13905981.8377), (32227375.3693, 13905980.0067)], [(32227362.8102, 13905989.1616), (32227368.6953, 13905986.9645), (32227371.0146, 13905986.9645), (32227369.473, 13905990.0161), (32227365.7181, 13905990.9926), (32227363.2811, 13905990.6264), (32227362.8102, 13905989.1616)], [(32227339.9489, 13906014.5483), (32227347.9966, 13906015.2807), (32227340.5276, 13906020.6516), (32227336.4006, 13906020.4074), (32227332.3579, 13906019.9192), (32227339.9489, 13906014.5483)], [(32227330.0697, 13906021.6382), (32227338.3236, 13906022.1265), (32227331.5115, 13906027.0091), (32227323.2996, 13906026.3988), (32227330.0697, 13906021.6382)], [(32227321.5445, 13906027.6312), (32227330.2068, 13906027.9974), (32227322.8643, 13906033.0021), (32227314.6103, 13906032.5138), (32227321.5445, 13906027.6312)], [(32227481.7339, 13905973.8181), (32227497.8925, 13905963.0763), (32227475.2103, 13905947.4517), (32227421.6425, 13905976.7477), (32227481.7339, 13905973.8181)], [(32227476.9381, 13905977.8803), (32227455.1501, 13905993.2607), (32227392.221, 13905998.7536), (32227415.3355, 13905981.2982), (32227476.9381, 13905977.8803)], [(32227446.876, 13905998.6641), (32227418.4413, 13906015.265), (32227387.2971, 13906016.7298), (32227367.3409, 13906018.3167), (32227387.1337, 13906003.0585), (32227415.6054, 13906000.4951), (32227446.876, 13905998.6641)], [(32227413.0444, 13906019.1838), (32227361.5979, 13906047.9912), (32227365.3642, 13906039.2025), (32227353.2532, 13906031.1462), (32227365.404, 13906022.1133), (32227413.0444, 13906019.1838)], [(32227459.2509, 13905993.3272), (32227496.0989, 13905967.2051), (32227508.396, 13905973.3084), (32227522.573, 13905971.8436), (32227498.3555, 13905989.6653), (32227459.2509, 13905993.3272)], [(32227506.1035, 13905988.9329), (32227526.7929, 13905973.5525), (32227540.4792, 13905979.1676), (32227549.5703, 13905981.1206), (32227518.9531, 13906003.3367), (32227520.1268, 13905993.5714), (32227506.1035, 13905988.9329)], [(32227554.9048, 13905981.1206), (32227575.9757, 13905981.6089), (32227509.1174, 13906026.7733), (32227512.7907, 13906018.9611), (32227519.4692, 13906011.6371), (32227521.9626, 13906007.2428), (32227523.6307, 13906003.8249), (32227554.9048, 13905981.1206)], [(32227588.5069, 13905976.7262), (32227593.8778, 13905976.7262), (32227579.1838, 13905987.4681), (32227565.5506, 13905997.9658), (32227555.1085, 13906006.9986), (32227545.8115, 13906015.5432), (32227538.4762, 13906023.3554), (32227535.5031, 13906027.0174), (32227508.0534, 13906042.8859), (32227513.7667, 13906027.7498), (32227588.5069, 13905976.7262)], [(32227458.4545, 13905934.943), (32227466.8803, 13905938.1168), (32227471.4755, 13905941.7788), (32227470.0603, 13905944.4642), (32227424.0285, 13905969.6099), (32227427.7685, 13905963.0184), (32227428.0559, 13905959.3564), (32227427.6197, 13905954.962), (32227426.5006, 13905953.253), (32227458.4545, 13905934.943)], [(32228874.6467, 13904934.6671), (32228900.8185, 13904927.0982), (32228907.8698, 13904922.5812), (32228913.6752, 13904916.7213), (32228919.0512, 13904909.2744), (32228922.3433, 13904902.56), (32228922.373, 13904896.4559), (32228922.2383, 13904894.0143), (32228920.7271, 13904890.9623), (32228918.1423, 13904892.7935), (32228874.6467, 13904934.6671)], [(32228866.0648, 13904935.6712), (32228859.0977, 13904938.1738), (32228853.1705, 13904938.7232), (32228848.1736, 13904937.9907), (32228861.5231, 13904920.167), (32228881.313, 13904911.9876), (32228894.5441, 13904907.9589), (32228889.0124, 13904914.7954), (32228866.0648, 13904935.6712)], [(32228905.8639, 13904926.5551), (32228915.6009, 13904925.5785), (32228910.8352, 13904933.0254), (32228903.1988, 13904935.3449), (32228900.593, 13904935.467), (32228905.8639, 13904926.5551)], [(32228905.7914, 13904946.9425), (32228960.341, 13904931.0721), (32228950.2709, 13904943.2801), (32228899.9559, 13904965.987), (32228901.4804, 13904953.779), (32228905.7914, 13904946.9425)], [(32228900.4358, 13904966.7195), (32228946.5747, 13904946.21), (32228945.4208, 13904954.5115), (32228945.3446, 13904961.1038), (32228945.26, 13904968.4286), (32228945.0324, 13904974.0443), (32228936.1495, 13904982.1015), (32228917.0787, 13904998.4602), (32228902.8577, 13905010.6681), (32228894.4128, 13905016.0396), (32228891.4829, 13905016.0396), (32228900.4358, 13904966.7195)], [(32229138.6886, 13904686.6305), (32229129.7817, 13904711.0472), (32229226.1168, 13904671.0038), (32229237.9703, 13904645.122), (32229138.6886, 13904686.6305)], [(32229351.7996, 13904467.8558), (32229376.8802, 13904452.4729), (32229388.9129, 13904396.3128), (32229388.5908, 13904381.6623), (32229372.6446, 13904388.255), (32229351.7996, 13904467.8558)]]",[],"[[(32228863.6854, 13904944.8461), (32228869.8655, 13904938.2537), (32228887.6726, 13904932.638), (32228884.2794, 13904937.5212), (32228863.6854, 13904944.8461)], [(32228852.9722, 13904960.9817), (32228851.5577, 13904963.6675), (32228859.1141, 13904961.2259), (32228861.5138, 13904957.8076), (32228852.9722, 13904960.9817)], [(32228863.2893, 13904957.6149), (32228860.9654, 13904961.5215), (32228872.2812, 13904957.737), (32228875.4639, 13904953.4642), (32228863.2893, 13904957.6149)], [(32228876.2141, 13904953.4128), (32228873.0272, 13904958.0518), (32228888.5526, 13904952.6803), (32228893.4235, 13904946.6984), (32228877.6496, 13904952.4361), (32228876.2141, 13904953.4128)], [(32227283.981, 13906028.6195), (32227280.6083, 13906031.6712), (32227287.4614, 13906030.2064), (32227290.9604, 13906026.7886), (32227283.981, 13906028.6195)], [(32227249.8375, 13906028.1645), (32227250.8258, 13906030.6058), (32227237.0677, 13906037.9298), (32227236.2814, 13906035.6105), (32227249.8375, 13906028.1645)], [(32227227.746, 13906027.3636), (32227233.9107, 13906032.4904), (32227242.1076, 13906027.4857), (32227235.943, 13906022.3589), (32227227.746, 13906027.3636)], [(32227362.6418, 13906003.9906), (32227369.0921, 13905998.7418), (32227372.9226, 13905998.2535), (32227366.1439, 13906003.7465), (32227362.6418, 13906003.9906)]]",[],[],[],"[[(32228870.0635, 13904938.4008), (32228850.9001, 13904962.8168), (32228852.1797, 13904964.7701), (32228895.6493, 13904949.8763), (32228904.9108, 13904944.2607), (32228917.0271, 13904923.9953), (32228903.0761, 13904926.9253), (32228870.0635, 13904938.4008)], [(32228874.8507, 13904941.0827), (32228861.0344, 13904946.4542), (32228854.0207, 13904954.7556), (32228852.9934, 13904959.1505), (32228863.8629, 13904955.244), (32228879.1021, 13904949.9945), (32228880.9901, 13904950.3608), (32228894.5728, 13904945.8438), (32228892.3183, 13904949.0179), (32228889.7777, 13904952.314), (32228903.4594, 13904944.5009), (32228908.6966, 13904934.9787), (32228898.5765, 13904937.4203), (32228903.2412, 13904928.1422), (32228889.5807, 13904932.3539), (32228886.0907, 13904936.8099), (32228874.8507, 13904941.0827)], [(32227377.8983, 13905965.1826), (32227382.0659, 13905963.7178), (32227386.899, 13905961.0323), (32227389.6904, 13905958.9572), (32227391.0213, 13905956.5159), (32227388.9548, 13905955.7835), (32227385.0357, 13905956.8821), (32227380.9437, 13905958.8351), (32227376.6745, 13905962.0089), (32227375.1459, 13905963.9619), (32227376.48, 13905964.6943), (32227377.8983, 13905965.1826)]]",[],[],[],[],[],[],['Sambucus nigra: ssp Marge'],[None]
